"","Year","Lake","Parasite.Species","Focal.Host","Other.Host","AUC.prev"
"10427","2015","LittleAppleton","metsch","pulicaria","retrocurva",0
"10428","2015","LittleAppleton","metsch","pulicaria","ambigua",0
"10429","2015","LittleAppleton","metsch","pulicaria","mendotae",0
"10430","2015","LittleAppleton","metsch","pulicaria","dentifera",0
"10431","2015","LittleAppleton","metsch","pulicaria","parvula",0
"10432","2015","LittleAppleton","metsch","pulicaria","pulicaria",0
"10433","2015","LittleAppleton","scarlet","ceriodaphnia","ceriodaphnia",0
"10434","2015","LittleAppleton","scarlet","ceriodaphnia","dubia",0
"10435","2015","LittleAppleton","scarlet","ceriodaphnia","retrocurva",0
"10436","2015","LittleAppleton","scarlet","ceriodaphnia","ambigua",0
"10437","2015","LittleAppleton","scarlet","ceriodaphnia","mendotae",0
"10438","2015","LittleAppleton","scarlet","ceriodaphnia","dentifera",0
"10439","2015","LittleAppleton","scarlet","ceriodaphnia","parvula",0
"10440","2015","LittleAppleton","scarlet","ceriodaphnia","pulicaria",0
"10441","2015","LittleAppleton","scarlet","dubia","ceriodaphnia",0
"10442","2015","LittleAppleton","scarlet","dubia","dubia",0
"10443","2015","LittleAppleton","scarlet","dubia","retrocurva",0
"10444","2015","LittleAppleton","scarlet","dubia","ambigua",0
"10445","2015","LittleAppleton","scarlet","dubia","mendotae",0
"10446","2015","LittleAppleton","scarlet","dubia","dentifera",0
"10447","2015","LittleAppleton","scarlet","dubia","parvula",0
"10448","2015","LittleAppleton","scarlet","dubia","pulicaria",0
"10449","2015","LittleAppleton","scarlet","retrocurva","ceriodaphnia",0
"10450","2015","LittleAppleton","scarlet","retrocurva","dubia",0
"10451","2015","LittleAppleton","scarlet","retrocurva","retrocurva",0
"10452","2015","LittleAppleton","scarlet","retrocurva","ambigua",0
"10453","2015","LittleAppleton","scarlet","retrocurva","mendotae",0
"10454","2015","LittleAppleton","scarlet","retrocurva","dentifera",0
"10455","2015","LittleAppleton","scarlet","retrocurva","parvula",0
"10456","2015","LittleAppleton","scarlet","retrocurva","pulicaria",0
"10457","2015","LittleAppleton","scarlet","ambigua","ceriodaphnia",0
"10458","2015","LittleAppleton","scarlet","ambigua","dubia",0
"10459","2015","LittleAppleton","scarlet","ambigua","retrocurva",0
"10460","2015","LittleAppleton","scarlet","ambigua","ambigua",0
"10461","2015","LittleAppleton","scarlet","ambigua","mendotae",0
"10462","2015","LittleAppleton","scarlet","ambigua","dentifera",0
"10463","2015","LittleAppleton","scarlet","ambigua","parvula",0
"10464","2015","LittleAppleton","scarlet","ambigua","pulicaria",0
"10465","2015","LittleAppleton","scarlet","mendotae","ceriodaphnia",0
"10466","2015","LittleAppleton","scarlet","mendotae","dubia",0
"10467","2015","LittleAppleton","scarlet","mendotae","retrocurva",0
"10468","2015","LittleAppleton","scarlet","mendotae","ambigua",0
"10469","2015","LittleAppleton","scarlet","mendotae","mendotae",0
"10470","2015","LittleAppleton","scarlet","mendotae","dentifera",0
"10471","2015","LittleAppleton","scarlet","mendotae","parvula",0
"10472","2015","LittleAppleton","scarlet","mendotae","pulicaria",0
"10473","2015","LittleAppleton","scarlet","dentifera","ceriodaphnia",0
"10474","2015","LittleAppleton","scarlet","dentifera","dubia",0
"10475","2015","LittleAppleton","scarlet","dentifera","retrocurva",0
"10476","2015","LittleAppleton","scarlet","dentifera","ambigua",0
"10477","2015","LittleAppleton","scarlet","dentifera","mendotae",0
"10478","2015","LittleAppleton","scarlet","dentifera","dentifera",246375.206574931
"10479","2015","LittleAppleton","scarlet","dentifera","parvula",0
"10480","2015","LittleAppleton","scarlet","dentifera","pulicaria",0
"10481","2015","LittleAppleton","scarlet","parvula","ceriodaphnia",0
"10482","2015","LittleAppleton","scarlet","parvula","dubia",0
"10483","2015","LittleAppleton","scarlet","parvula","retrocurva",0
"10484","2015","LittleAppleton","scarlet","parvula","ambigua",0
"10485","2015","LittleAppleton","scarlet","parvula","mendotae",0
"10486","2015","LittleAppleton","scarlet","parvula","dentifera",0
"10487","2015","LittleAppleton","scarlet","parvula","parvula",0
"10488","2015","LittleAppleton","scarlet","parvula","pulicaria",0
"10489","2015","LittleAppleton","scarlet","pulicaria","ceriodaphnia",0
"10490","2015","LittleAppleton","scarlet","pulicaria","dubia",0
"10491","2015","LittleAppleton","scarlet","pulicaria","retrocurva",0
"10492","2015","LittleAppleton","scarlet","pulicaria","ambigua",0
"10493","2015","LittleAppleton","scarlet","pulicaria","mendotae",0
"10494","2015","LittleAppleton","scarlet","pulicaria","dentifera",0
"10495","2015","LittleAppleton","scarlet","pulicaria","parvula",0
"10496","2015","LittleAppleton","scarlet","pulicaria","pulicaria",0
"10497","2015","LittleAppleton","brood","ceriodaphnia","ceriodaphnia",38068.962962963
"10498","2015","LittleAppleton","brood","ceriodaphnia","dubia",0
"10499","2015","LittleAppleton","brood","ceriodaphnia","retrocurva",0
"10500","2015","LittleAppleton","brood","ceriodaphnia","ambigua",0
"10501","2015","LittleAppleton","brood","ceriodaphnia","mendotae",0
"10502","2015","LittleAppleton","brood","ceriodaphnia","dentifera",54414.9346099519
"10503","2015","LittleAppleton","brood","ceriodaphnia","parvula",0
"10504","2015","LittleAppleton","brood","ceriodaphnia","pulicaria",0
"10505","2015","LittleAppleton","brood","dubia","ceriodaphnia",0
"10506","2015","LittleAppleton","brood","dubia","dubia",0
"10507","2015","LittleAppleton","brood","dubia","retrocurva",0
"10508","2015","LittleAppleton","brood","dubia","ambigua",0
"10509","2015","LittleAppleton","brood","dubia","mendotae",0
"10510","2015","LittleAppleton","brood","dubia","dentifera",0
"10511","2015","LittleAppleton","brood","dubia","parvula",0
"10512","2015","LittleAppleton","brood","dubia","pulicaria",0
"10513","2015","LittleAppleton","brood","retrocurva","ceriodaphnia",0
"10514","2015","LittleAppleton","brood","retrocurva","dubia",0
"10515","2015","LittleAppleton","brood","retrocurva","retrocurva",0
"10516","2015","LittleAppleton","brood","retrocurva","ambigua",0
"10517","2015","LittleAppleton","brood","retrocurva","mendotae",0
"10518","2015","LittleAppleton","brood","retrocurva","dentifera",0
"10519","2015","LittleAppleton","brood","retrocurva","parvula",0
"10520","2015","LittleAppleton","brood","retrocurva","pulicaria",0
"10521","2015","LittleAppleton","brood","ambigua","ceriodaphnia",0
"10522","2015","LittleAppleton","brood","ambigua","dubia",0
"10523","2015","LittleAppleton","brood","ambigua","retrocurva",0
"10524","2015","LittleAppleton","brood","ambigua","ambigua",0
"10525","2015","LittleAppleton","brood","ambigua","mendotae",0
"10526","2015","LittleAppleton","brood","ambigua","dentifera",0
"10527","2015","LittleAppleton","brood","ambigua","parvula",0
"10528","2015","LittleAppleton","brood","ambigua","pulicaria",0
"10529","2015","LittleAppleton","brood","mendotae","ceriodaphnia",0
"10530","2015","LittleAppleton","brood","mendotae","dubia",0
"10531","2015","LittleAppleton","brood","mendotae","retrocurva",0
"10532","2015","LittleAppleton","brood","mendotae","ambigua",0
"10533","2015","LittleAppleton","brood","mendotae","mendotae",0
"10534","2015","LittleAppleton","brood","mendotae","dentifera",0
"10535","2015","LittleAppleton","brood","mendotae","parvula",0
"10536","2015","LittleAppleton","brood","mendotae","pulicaria",0
"10537","2015","LittleAppleton","brood","dentifera","ceriodaphnia",54414.9346099519
"10538","2015","LittleAppleton","brood","dentifera","dubia",0
"10539","2015","LittleAppleton","brood","dentifera","retrocurva",0
"10540","2015","LittleAppleton","brood","dentifera","ambigua",0
"10541","2015","LittleAppleton","brood","dentifera","mendotae",0
"10542","2015","LittleAppleton","brood","dentifera","dentifera",388162.76705515
"10543","2015","LittleAppleton","brood","dentifera","parvula",0
"10544","2015","LittleAppleton","brood","dentifera","pulicaria",0
"10545","2015","LittleAppleton","brood","parvula","ceriodaphnia",0
"10546","2015","LittleAppleton","brood","parvula","dubia",0
"10547","2015","LittleAppleton","brood","parvula","retrocurva",0
"10548","2015","LittleAppleton","brood","parvula","ambigua",0
"10549","2015","LittleAppleton","brood","parvula","mendotae",0
"10550","2015","LittleAppleton","brood","parvula","dentifera",0
"10551","2015","LittleAppleton","brood","parvula","parvula",0
"10552","2015","LittleAppleton","brood","parvula","pulicaria",0
"10553","2015","LittleAppleton","brood","pulicaria","ceriodaphnia",0
"10554","2015","LittleAppleton","brood","pulicaria","dubia",0
"10555","2015","LittleAppleton","brood","pulicaria","retrocurva",0
"10556","2015","LittleAppleton","brood","pulicaria","ambigua",0
"10557","2015","LittleAppleton","brood","pulicaria","mendotae",0
"10558","2015","LittleAppleton","brood","pulicaria","dentifera",0
"10559","2015","LittleAppleton","brood","pulicaria","parvula",0
"10560","2015","LittleAppleton","brood","pulicaria","pulicaria",0
"10561","2015","LittleAppleton","larssonia","ceriodaphnia","ceriodaphnia",0
"10562","2015","LittleAppleton","larssonia","ceriodaphnia","dubia",0
"10563","2015","LittleAppleton","larssonia","ceriodaphnia","retrocurva",0
"10564","2015","LittleAppleton","larssonia","ceriodaphnia","ambigua",0
"10565","2015","LittleAppleton","larssonia","ceriodaphnia","mendotae",0
"10566","2015","LittleAppleton","larssonia","ceriodaphnia","dentifera",0
"10567","2015","LittleAppleton","larssonia","ceriodaphnia","parvula",0
"10568","2015","LittleAppleton","larssonia","ceriodaphnia","pulicaria",0
"10569","2015","LittleAppleton","larssonia","dubia","ceriodaphnia",0
"10570","2015","LittleAppleton","larssonia","dubia","dubia",0
"10571","2015","LittleAppleton","larssonia","dubia","retrocurva",0
"10572","2015","LittleAppleton","larssonia","dubia","ambigua",0
"10573","2015","LittleAppleton","larssonia","dubia","mendotae",0
"10574","2015","LittleAppleton","larssonia","dubia","dentifera",0
"10575","2015","LittleAppleton","larssonia","dubia","parvula",0
"10576","2015","LittleAppleton","larssonia","dubia","pulicaria",0
"10577","2015","LittleAppleton","larssonia","retrocurva","ceriodaphnia",0
"10578","2015","LittleAppleton","larssonia","retrocurva","dubia",0
"10579","2015","LittleAppleton","larssonia","retrocurva","retrocurva",0
"10580","2015","LittleAppleton","larssonia","retrocurva","ambigua",0
"10581","2015","LittleAppleton","larssonia","retrocurva","mendotae",0
"10582","2015","LittleAppleton","larssonia","retrocurva","dentifera",0
"10583","2015","LittleAppleton","larssonia","retrocurva","parvula",0
"10584","2015","LittleAppleton","larssonia","retrocurva","pulicaria",0
"10585","2015","LittleAppleton","larssonia","ambigua","ceriodaphnia",0
"10586","2015","LittleAppleton","larssonia","ambigua","dubia",0
"10587","2015","LittleAppleton","larssonia","ambigua","retrocurva",0
"10588","2015","LittleAppleton","larssonia","ambigua","ambigua",0
"10589","2015","LittleAppleton","larssonia","ambigua","mendotae",0
"10590","2015","LittleAppleton","larssonia","ambigua","dentifera",0
"10591","2015","LittleAppleton","larssonia","ambigua","parvula",0
"10592","2015","LittleAppleton","larssonia","ambigua","pulicaria",0
"10593","2015","LittleAppleton","larssonia","mendotae","ceriodaphnia",0
"10594","2015","LittleAppleton","larssonia","mendotae","dubia",0
"10595","2015","LittleAppleton","larssonia","mendotae","retrocurva",0
"10596","2015","LittleAppleton","larssonia","mendotae","ambigua",0
"10597","2015","LittleAppleton","larssonia","mendotae","mendotae",0
"10598","2015","LittleAppleton","larssonia","mendotae","dentifera",0
"10599","2015","LittleAppleton","larssonia","mendotae","parvula",0
"10600","2015","LittleAppleton","larssonia","mendotae","pulicaria",0
"10601","2015","LittleAppleton","larssonia","dentifera","ceriodaphnia",0
"10602","2015","LittleAppleton","larssonia","dentifera","dubia",0
"10603","2015","LittleAppleton","larssonia","dentifera","retrocurva",0
"10604","2015","LittleAppleton","larssonia","dentifera","ambigua",0
"10605","2015","LittleAppleton","larssonia","dentifera","mendotae",0
"10606","2015","LittleAppleton","larssonia","dentifera","dentifera",60990.854673913
"10607","2015","LittleAppleton","larssonia","dentifera","parvula",0
"10608","2015","LittleAppleton","larssonia","dentifera","pulicaria",0
"10609","2015","LittleAppleton","larssonia","parvula","ceriodaphnia",0
"10610","2015","LittleAppleton","larssonia","parvula","dubia",0
"10611","2015","LittleAppleton","larssonia","parvula","retrocurva",0
"10612","2015","LittleAppleton","larssonia","parvula","ambigua",0
"10613","2015","LittleAppleton","larssonia","parvula","mendotae",0
"10614","2015","LittleAppleton","larssonia","parvula","dentifera",0
"10615","2015","LittleAppleton","larssonia","parvula","parvula",0
"10616","2015","LittleAppleton","larssonia","parvula","pulicaria",0
"10617","2015","LittleAppleton","larssonia","pulicaria","ceriodaphnia",0
"10618","2015","LittleAppleton","larssonia","pulicaria","dubia",0
"10619","2015","LittleAppleton","larssonia","pulicaria","retrocurva",0
"10620","2015","LittleAppleton","larssonia","pulicaria","ambigua",0
"10621","2015","LittleAppleton","larssonia","pulicaria","mendotae",0
"10622","2015","LittleAppleton","larssonia","pulicaria","dentifera",0
"10623","2015","LittleAppleton","larssonia","pulicaria","parvula",0
"10624","2015","LittleAppleton","larssonia","pulicaria","pulicaria",0
"10625","2015","LittleAppleton","spider","ceriodaphnia","ceriodaphnia",0
"10626","2015","LittleAppleton","spider","ceriodaphnia","dubia",0
"10627","2015","LittleAppleton","spider","ceriodaphnia","retrocurva",0
"10628","2015","LittleAppleton","spider","ceriodaphnia","ambigua",0
"10629","2015","LittleAppleton","spider","ceriodaphnia","mendotae",0
"10630","2015","LittleAppleton","spider","ceriodaphnia","dentifera",0
"10631","2015","LittleAppleton","spider","ceriodaphnia","parvula",0
"10632","2015","LittleAppleton","spider","ceriodaphnia","pulicaria",0
"10633","2015","LittleAppleton","spider","dubia","ceriodaphnia",0
"10634","2015","LittleAppleton","spider","dubia","dubia",0
"10635","2015","LittleAppleton","spider","dubia","retrocurva",0
"10636","2015","LittleAppleton","spider","dubia","ambigua",0
"10637","2015","LittleAppleton","spider","dubia","mendotae",0
"10638","2015","LittleAppleton","spider","dubia","dentifera",0
"10639","2015","LittleAppleton","spider","dubia","parvula",0
"10640","2015","LittleAppleton","spider","dubia","pulicaria",0
"10641","2015","LittleAppleton","spider","retrocurva","ceriodaphnia",0
"10642","2015","LittleAppleton","spider","retrocurva","dubia",0
"10643","2015","LittleAppleton","spider","retrocurva","retrocurva",0
"10644","2015","LittleAppleton","spider","retrocurva","ambigua",0
"10645","2015","LittleAppleton","spider","retrocurva","mendotae",0
"10646","2015","LittleAppleton","spider","retrocurva","dentifera",0
"10647","2015","LittleAppleton","spider","retrocurva","parvula",0
"10648","2015","LittleAppleton","spider","retrocurva","pulicaria",0
"10649","2015","LittleAppleton","spider","ambigua","ceriodaphnia",0
"10650","2015","LittleAppleton","spider","ambigua","dubia",0
"10651","2015","LittleAppleton","spider","ambigua","retrocurva",0
"10652","2015","LittleAppleton","spider","ambigua","ambigua",0
"10653","2015","LittleAppleton","spider","ambigua","mendotae",0
"10654","2015","LittleAppleton","spider","ambigua","dentifera",0
"10655","2015","LittleAppleton","spider","ambigua","parvula",0
"10656","2015","LittleAppleton","spider","ambigua","pulicaria",0
"10657","2015","LittleAppleton","spider","mendotae","ceriodaphnia",0
"10658","2015","LittleAppleton","spider","mendotae","dubia",0
"10659","2015","LittleAppleton","spider","mendotae","retrocurva",0
"10660","2015","LittleAppleton","spider","mendotae","ambigua",0
"10661","2015","LittleAppleton","spider","mendotae","mendotae",0
"10662","2015","LittleAppleton","spider","mendotae","dentifera",0
"10663","2015","LittleAppleton","spider","mendotae","parvula",0
"10664","2015","LittleAppleton","spider","mendotae","pulicaria",0
"10665","2015","LittleAppleton","spider","dentifera","ceriodaphnia",0
"10666","2015","LittleAppleton","spider","dentifera","dubia",0
"10667","2015","LittleAppleton","spider","dentifera","retrocurva",0
"10668","2015","LittleAppleton","spider","dentifera","ambigua",0
"10669","2015","LittleAppleton","spider","dentifera","mendotae",0
"10670","2015","LittleAppleton","spider","dentifera","dentifera",0
"10671","2015","LittleAppleton","spider","dentifera","parvula",0
"10672","2015","LittleAppleton","spider","dentifera","pulicaria",0
"10673","2015","LittleAppleton","spider","parvula","ceriodaphnia",0
"10674","2015","LittleAppleton","spider","parvula","dubia",0
"10675","2015","LittleAppleton","spider","parvula","retrocurva",0
"10676","2015","LittleAppleton","spider","parvula","ambigua",0
"10677","2015","LittleAppleton","spider","parvula","mendotae",0
"10678","2015","LittleAppleton","spider","parvula","dentifera",0
"10679","2015","LittleAppleton","spider","parvula","parvula",0
